iy,ix,mean,std,skew,kurtosis,entropy,count_valid_pixels
16,15,120.75167410714286,5.918366491651909,0.22663398338885585,-0.4752305229668221,4.507832015035789,1
16,16,133.30078125,21.140696816558542,2.4701827503687044,7.1884034801721555,5.343765154015384,1
16,17,120.94596273291926,32.176727622159795,1.8031843722301737,2.6773498443227615,6.217509815697445,1
16,18,103.57739557739558,8.234480158896076,4.935979466004831,39.25103387505688,4.167465232880496,1
17,11,105.60301507537689,24.690917316788706,2.752393009316511,6.991205094284341,5.147461992364222,1
17,12,130.6447072072072,31.557226816193573,1.4440194968545788,1.6146965702227227,6.205846993901496,1
17,13,129.27790178571428,9.001909671861519,3.51880893755335,53.338517520870745,4.037807119896774,1
17,14,124.04073660714286,10.256966987313477,1.8853784819430093,8.365586371057075,4.7545976872508735,1
17,15,115.90848214285714,15.636584831609161,2.317011272885475,5.793954266761837,5.020580747228681,1
17,16,118.58035714285714,5.974295225704664,0.5617996715384388,1.3329882026623476,4.417753053646718,1
17,17,132.1796875,16.47471921207246,3.7966190770057424,15.239978401465429,4.707803995850576,1
17,18,128.6244292237443,31.15721727948687,1.6468621179565661,2.090090371896699,6.235480571752314,1
17,19,140.16021361815754,43.97287630978558,-0.22391727211310278,-1.7265127259779327,6.317797026355566,1
18,12,100.03893805309734,17.397545517190384,3.2584672200591367,11.766921895963728,5.083831566319038,1
18,13,125.07611853573503,33.95621328946739,1.4025006390913355,1.3220374832388995,6.274270313443691,1
18,14,130.46595982142858,14.180042949580832,4.460744398984931,23.14349665974905,4.044978377285399,1
18,15,124.85435267857143,6.733569041476601,-1.215219173756586,2.9888451155043088,4.543179332247122,1
18,16,117.89397321428571,13.928906201262476,1.5491165627106687,4.083283408100722,5.167495255574865,1
18,17,119.83035714285714,8.195587219501052,3.4409822748470296,15.487491658332651,4.307706323638055,1
18,18,131.21986607142858,11.15714088999534,5.172252141552858,35.96883094310369,4.50995299041837,1
18,19,163.60379464285714,26.448829198242944,0.3251995800074496,-0.8177912827679252,6.151170550061986,1
18,20,135.92654867256638,37.89660950510143,0.4380015735558006,-1.4918039582529035,5.991472451045048,1
18,21,105.0,2.721442632134655,-1.1860797884002985,2.156438604924425,3.1201140656327717,1
19,13,98.024064171123,17.447306721232337,3.4025394129225215,12.66472209906267,4.890700479336452,1
19,14,117.89551321450523,34.2911737291998,1.584062035002377,1.7695115741885061,6.239765851379806,1
19,15,132.86941964285714,19.32071086718047,2.9248176832558332,9.683095619908094,4.749479548082292,1
19,16,128.83035714285714,4.574923677851169,-1.8234331476820158,3.3561283661378987,3.7251969854182403,1
19,17,119.42410714285714,12.043301676626502,1.804036026024138,4.0281894658167126,5.0131040878018425,1
19,18,116.20982142857143,7.693961684118506,0.8260553991787112,6.13563025280142,4.759803192258633,1
19,19,130.45200892857142,6.2422216225983655,0.353755152429392,0.06190136494751686,4.582104217167304,1
19,20,141.36774553571428,27.199172942511993,1.5532432229240054,2.1303153864674194,5.953465767993176,1
19,21,114.74309392265194,23.10850622694817,3.181283741671739,10.047418350730764,5.0335245560529085,1
19,22,103.47391304347826,2.6664937719628794,0.8566387757611199,5.332456992195873,3.2243626064803954,1
20,14,94.50678733031674,4.047925461082753,0.34025556929002004,1.5011109494146408,3.930411002930436,1
20,15,114.29919678714859,31.723551306889437,1.9040001603439392,2.8336074187333784,6.017221157282064,1
20,16,135.44363839285714,24.763122282033713,2.0213723723070802,5.0015813405172285,5.502963094046286,1
20,17,131.29408482142858,4.522390803777471,-0.9551331847517454,1.771874274046393,4.08089661059038,1
20,18,120.1484375,10.307778021337343,0.547436557541024,1.5326256401536584,5.232848426660837,1
20,19,120.23660714285714,9.597120992551009,1.867003768894554,6.599983860304375,4.748370140592418,1
20,20,129.5390625,6.728938107135864,0.5876208674341303,-0.6472941604920379,4.516381879747605,1
20,21,140.19698660714286,23.37052888540927,1.9593681491640995,4.620128788149818,5.581214294002574,1
20,22,120.45039085989177,27.95161244278222,2.247503509911037,4.669097902466789,5.763532380884065,1
20,23,101.278,7.105822682842571,6.174685666904207,57.1648512008921,3.9755567241404712,1
21,15,94.37614678899082,4.405561520252354,0.6379504687928604,-0.4722910951674213,3.9038916514862283,1
21,16,109.84166666666667,27.169500340222925,2.6604613670037986,6.839548483088064,5.526657314252388,1
21,17,136.66852678571428,27.821468306372633,1.7157105672443362,2.7396716363591693,5.823984378613668,1
21,18,133.21986607142858,4.2563878444125764,-0.29371555710875774,-0.5187945950621491,4.057484700171533,1
21,19,124.65290178571429,8.415086132378798,0.47992244464825445,3.4215375857702703,4.719958973770791,1
21,20,120.18805803571429,9.440888241174457,1.9564446414112395,4.935634937398025,4.69303057838718,1
21,21,125.84877232142857,6.795646637734203,0.27481421822607455,-0.5430947658546206,4.667750000794997,1
21,22,136.06808035714286,20.35205892692362,2.929233705758423,9.072082992173538,5.143184917607323,1
21,23,126.08732394366197,29.58246020860422,1.859899909073041,2.878512658710525,5.975946229467139,1
21,24,107.74652777777777,18.832703086287573,3.743416663723676,14.886371287442419,4.956795078698501,1
22,16,101.72972972972973,1.8106091053453215,-0.16810875669249115,-0.4783653617013157,2.754505053824077,1
22,17,107.48288288288288,19.974920644449362,3.3469841575476855,12.32868957647454,5.238686285552486,1
22,18,132.60714285714286,31.763841792329895,1.4586283246665215,1.671558809949178,6.102258464645352,1
22,19,131.68415178571428,9.996238966579435,6.967395682521613,52.78628885759236,3.550491869639034,1
22,20,126.47767857142857,5.747724080970605,-0.2037919540663847,1.3686897533007834,4.442701423069954,1
22,21,116.52901785714286,11.586449402197427,1.6475982209795554,5.288985201418008,5.12188832029688,1
22,22,120.54799107142857,6.291907393054782,0.07093062595822587,1.013224190040222,4.555118694497889,1
22,23,133.54966517857142,15.759024834271324,4.479283846400385,21.02635130198977,4.323586706474229,1
22,24,130.66964285714286,31.191037486997867,1.570292726774214,1.8173919522090243,6.297571739609872,1
22,25,100.51172190784155,9.933045052735523,3.533244666897726,21.91877006277478,4.803821376997068,1
22,26,95.01941747572816,1.600852822014832,-0.03165713369121588,-0.7641851508756341,2.651076678426741,1
23,18,111.90184757505774,19.515986726936415,1.753197243226365,3.7157365267107574,5.453312190968471,1
23,19,141.15014005602242,23.787266354010306,2.334194162234411,4.383109719419449,5.120223345453406,1
23,20,133.56640625,16.047851464870067,4.309782789985748,19.258479601949393,4.287689694483993,1
23,21,127.99441964285714,6.612519586979352,-0.9935615055371102,0.42561517544542893,4.457725577681044,1
23,22,116.65066964285714,15.073653235795463,1.4951486200388318,2.6328266078790525,5.507809375787499,1
23,23,117.66350446428571,9.387791665859828,0.15823907138557675,5.194475126884084,4.824521327869798,1
23,24,128.29910714285714,11.443077254827434,2.6156011106945574,23.61353435401336,4.749154983769959,1
23,25,130.14006696428572,32.397364062679564,1.5350403268083135,1.6055216046402316,6.25668107023577,1
23,26,107.74540682414698,18.78828056999233,3.3005328449801,13.51988974945445,5.386794965057234,1
23,27,105.5514950166113,6.769202249440402,-0.5605795814972238,0.043515325608455946,4.557452612523407,1
24,19,129.0749601275917,2.751678297214402,0.8895851509630287,2.4177663698685627,3.3879329371160916,1
24,20,131.66264367816092,26.53747049244525,1.8003897317521635,3.2412330604763175,6.141421963765191,1
24,21,135.81529017857142,19.946606477304336,3.089730399190497,10.135358399741662,4.791794686133552,1
24,22,129.72154017857142,6.547561592411437,-1.0439849646865573,0.8687343273974193,4.49416356454872,1
24,23,115.99441964285714,16.19454728347653,1.502117241452786,3.441115263042131,5.686826056698243,1
24,24,115.6953125,13.908575058941189,1.163992285925816,5.5890704999098695,5.352154502819285,1
24,25,121.66015625,28.7637586949498,2.626338420355562,8.50562495795653,5.800041172122171,1
24,26,138.81863839285714,25.61162605570866,2.0520696745284646,3.6973255599618113,5.605615304021512,1
24,27,121.48740480374927,29.305858137071077,0.9873238499024837,1.9026464333100064,6.615013142196111,1
24,28,72.84551495016612,5.306335599290853,0.6379965666638114,-0.18927366926633438,4.258664487882033,1
25,20,107.80470588235295,7.531079227126715,4.257043345915255,24.07096717432483,3.970269789851731,1
25,21,115.84127942063971,28.095698780675107,2.3719700752449198,5.3154667772920785,5.793786605246198,1
25,22,136.20424107142858,25.079129767008585,2.0096706919468845,4.682723178553257,5.2985469419531945,1
25,23,131.89453125,4.3070660903983295,-1.4856715935485922,3.4956669482270195,3.893746994502022,1
25,24,114.28738839285714,15.032832278200543,0.31428721974569146,1.4865663861185938,5.728189432040543,1
25,25,113.74274553571429,13.63331998783147,1.3457994556546755,3.5181252680125157,5.531861291649374,1
25,26,124.70535714285714,5.427506650744663,-0.9163567648716726,0.7531651765221512,4.293904883984601,1
25,27,134.84988839285714,25.02816070174842,1.8548385881790752,4.306646570079808,5.710135199933623,1
25,28,99.91275167785236,34.1091515898913,2.079653454234514,4.157992717327602,6.237050832148639,1
25,29,76.63163265306123,6.0795759945262215,0.767456267706166,0.6885133447598086,4.459983652225963,1
25,30,71.88461538461539,1.1544870015233564,-0.07409869010678412,-0.25342417661471117,1.9575599976083682,1
26,21,94.74045801526718,3.8075613526697314,-0.259148574036896,-0.4258002214531733,3.884097843460942,1
26,22,102.83767926988266,25.346472437370526,2.711067241775715,7.48203009768037,5.651964428337061,1
26,23,138.44029017857142,27.605455382588456,1.6339116455493277,2.4913899858655615,5.884843375417892,1
26,24,131.74776785714286,7.0623021097207985,-3.9067507564491764,22.7672695135839,3.957087369836611,1
26,25,119.73325892857143,12.50063609470501,0.8027778151276059,2.1309507710465825,5.5136643373607335,1
26,26,109.18805803571429,12.81399434756739,1.4303359735547103,3.50800575742326,5.445815561778067,1
26,27,122.39732142857143,29.30781742928177,2.808929763765893,8.168964647173864,5.8383635898794815,1
26,28,119.97544642857143,22.296436790453793,3.1166996395060234,9.576578375301965,4.921558111417131,1
26,29,108.02064732142857,36.41325795555951,1.5925630961947932,2.053843876117253,6.429935442249052,1
26,30,78.79325842696629,10.962070778356383,5.775896235416698,40.957455334175755,4.245523610149939,1
26,31,74.74342105263158,3.421096912668885,0.526596600221575,-0.5871234277454218,3.6090858959993595,1
27,22,87.68115942028986,2.119562120646815,-0.21346797418857927,-0.654547029306503,3.031361238378681,1
27,23,106.63292061179898,16.130679738729686,3.1811907014961713,14.99925307025773,5.396045078200468,1
27,24,136.5,29.598805477827742,1.524620058635975,1.646410337239118,6.136001004452309,1
27,25,125.06082589285714,33.45581415992765,1.9101785576191637,4.20610295841194,6.048507460101588,1
27,26,120.33649553571429,10.986906096616687,-1.2000294333099792,1.3352675071264812,4.767162786498445,1
27,27,102.53180803571429,20.056451955283077,1.1307165311217613,1.5171881507573142,6.129364856115234,1
27,28,95.03683035714286,14.840437961257598,-0.08692195528161739,1.632887306623414,5.4634550902218155,1
27,29,131.22879464285714,39.892029182496024,1.7698056018058475,2.0634173788394614,6.1776130975544135,1
27,30,117.71540178571429,36.7377352507803,1.4673380002547758,1.5658499041998928,6.482110084595601,1
27,31,81.91446540880503,13.666981909899969,3.7274288177096384,20.24483212391565,5.06881910798182,1
27,32,99.04724409448819,27.180409689382447,0.8268552667442644,-0.9356183006340455,5.542743114790946,1
28,23,99.20754716981132,3.6773580065248432,0.40380116731512744,-0.7133917638586977,3.650619389878673,1
28,24,105.31313993174061,18.486367951505226,4.006661978697296,17.282127872280252,4.865133853380954,1
28,25,124.17857142857143,32.17919325148358,1.6649434512709944,2.0733728743734465,6.268810414226417,1
28,26,134.80189732142858,16.555720875926845,3.5472929478734105,13.964931401938745,4.76996066074423,1
28,27,126.52287946428571,28.381912526695082,2.028162488949666,6.123129212234682,6.01594095499629,1
28,28,81.26283482142857,20.283030887019514,1.5513740965173552,2.372124382327474,5.86162653861361,1
28,29,83.4609375,19.821627370654856,0.14391138099000964,-1.218468531530459,5.9323103453349235,1
28,30,115.56696428571429,21.636918220258472,3.673815787648683,17.089555906426426,5.199257858874039,1
28,31,129.7421875,36.474542328478734,1.2718996702510443,1.0371691696795446,6.6602978333564735,1
28,32,101.07343660355708,27.51312835448037,1.9564548398335557,4.439195943933968,6.118708742053811,1
28,33,81.03221288515407,5.943979736097633,0.9813048765795577,0.611139033862087,4.367470780199625,1
29,25,94.0150053590568,9.579463448568395,5.544926073555662,43.22304816221394,4.409133622938459,1
29,26,116.29720670391062,30.53147369604431,1.7948214767678041,2.977858655573235,6.288868772439838,1
29,27,135.97433035714286,25.19221662675668,2.082950027272057,4.222103015772658,5.705387551928752,1
29,28,110.58203125,10.749323624025068,-2.0985652958496486,4.081079213335751,4.558014066286857,1
29,29,75.75223214285714,24.839978836322846,1.1528859345048443,0.45540690469556333,6.063425544743107,1
29,30,71.24553571428571,29.11635720442836,2.621628453167727,10.881450300947002,5.826048837334243,1
29,31,111.04241071428571,27.487931369496884,2.591626266188383,11.437407283774652,5.494633977766938,1
29,32,161.39118303571428,54.70089519974968,0.7234125414471356,-1.145560487768521,6.396733403500113,1
29,33,109.59765625,37.07865154987214,1.8858732122551627,2.5953869454982135,6.210988728776471,1
29,34,82.35766423357664,7.487324789295546,5.44221852729258,55.00060547233139,4.340978430981712,1
29,35,76.85185185185185,2.1117607837256935,-0.06448931994931913,-1.0121202562096459,2.9429579142591606,1
30,26,94.60289855072463,12.397591760236185,1.4188643669793735,2.1423957055223584,4.928306648379883,1
30,27,118.31797497155858,24.739314950179033,2.1211429972730533,5.091270701022884,6.026984040243402,1
30,28,126.14453125,29.007499476796426,2.03598800613902,3.50686547589763,5.476989280665551,1
30,29,127.15904017857143,39.75747959692832,1.8969484784588495,3.032778431083706,6.210887095211568,1
30,30,80.00334821428571,26.534175864146622,0.26908202867647574,-1.308869785550952,5.8378743256440275,1
30,31,61.512276785714285,21.244612367319753,1.4037242977413795,0.8619885343764486,5.343822327222587,1
30,32,151.19308035714286,71.13976118712657,0.48313653363118964,-1.3256231894922723,6.3403135035769385,1
30,33,194.00558035714286,27.933454327120526,-2.0076435598274105,2.924978573590076,4.906474955545235,1
30,34,126.96484375,46.61821801233106,1.0030641069599229,-0.5916310794177715,6.453354116635508,1
30,35,89.93956430077301,9.583849824731827,3.2418863572640144,22.759785941776563,4.860761205479472,1
30,36,122.41706161137441,19.27861307697106,0.4841573429893702,0.530925501930446,5.422937622444639,1
31,27,104.39622641509433,30.076914442903867,0.8782030425405278,-0.7255716333394999,5.958214847620343,1
31,28,94.67259786476869,21.187594487223254,3.731899484485817,15.853260932428856,5.19850988346383,1
31,29,123.4375,34.13292196116738,1.5141169420805778,1.702766701000197,6.302891779571318,1
31,30,123.37946428571429,23.500925659553655,3.9395295676846684,15.814075197446694,4.498609854012115,1
31,31,87.52901785714286,39.86719367071443,1.3994377102560156,3.1396707349899007,6.390332265937043,1
31,32,68.32756696428571,21.345488166413062,1.4059630108293082,1.2117263712603226,5.632395334965146,1
31,33,179.42689732142858,36.25314351786555,-1.5859878015760427,1.4164348388895869,5.853804945184108,1
31,34,204.21149553571428,18.895548819076076,-1.0729437617850754,7.477963373379335,5.019180311553671,1
31,35,148.39453125,44.56041536402238,0.29551861214772174,-1.4762270348746402,6.751984448711048,1
31,36,123.39222829386763,11.010802790660438,0.6342217348922755,2.8090612698651602,5.269340038507863,1
31,37,90.76483050847457,9.605888045400288,2.2863714765687826,8.713006186822598,4.830812477607037,1
32,28,78.3102310231023,3.737614655494191,0.09237759243180294,-0.7656450813232301,3.857473132354463,1
32,29,87.44726810673444,13.385239154585562,3.580225164585554,19.07588552472425,5.109436607128192,1
32,30,122.7578125,37.31338155982555,1.4603301857844817,1.4725999415881272,6.588252376788983,1
32,31,127.38671875,24.38473939931867,3.48473486862953,12.138056006724872,4.857328781651509,1
32,32,109.55078125,37.20357079895987,1.2891362401551736,3.571583108604341,6.4420189611840595,1
32,33,118.64118303571429,31.562758845225414,0.6080121646620666,-0.6424310459488041,6.740064631716486,1
32,34,171.15234375,42.11908745437131,-0.8401926611154757,-0.42833175775160814,6.510900204189928,1
32,35,202.79854910714286,8.634966945212351,1.3264326350184643,3.734679029747741,4.796651676331277,1
32,36,162.83203125,48.494249252938914,0.3278664110503058,-1.2741131927265001,6.889680922796658,1
32,37,91.31108597285068,6.684168788662028,0.8384877063601052,3.030952144476154,4.653025573662667,1
32,38,86.59638554216868,3.5951421636228016,-0.1367134541581058,-0.3973313749546681,3.8375003008261444,1
33,29,78.94082840236686,3.5144741154022405,0.3370410132606598,-0.48802815368220864,3.7966733089284492,1
33,30,84.85874912157414,10.295241365847213,3.156836513572574,22.79605821717209,4.977919511935923,1
33,31,117.515625,32.930371301788576,1.7795915991771578,2.84450784985738,6.3474047091803785,1
33,32,192.93191964285714,60.045061641778425,-0.15101696325159175,-1.818970551873277,5.447821369600023,1
33,33,192.88616071428572,25.46573740712129,-1.702766936778621,3.8879231071385796,5.691856557580852,1
33,34,143.91350446428572,34.09566368198687,0.09845881707358878,-0.9427340743057995,6.93614875165063,1
33,35,190.66350446428572,25.997103345595775,0.028513063805928798,-0.14722074025669052,6.490404397571618,1
33,36,181.29575892857142,53.90173375371306,-0.4093498893759165,-1.395657602043803,6.571086085463431,1
33,37,100.29296875,17.093218544334494,1.773110890707653,3.9986887817833336,5.633228939854067,1
33,38,89.65011160714286,7.9998472354861425,3.4100411463397515,12.643291598253747,3.9605415169219707,1
33,39,89.00912106135986,3.040208662801072,0.25849125157895453,-0.08275464971991875,3.6130633845854367,1
34,30,80.93150684931507,2.3014514010343454,0.21854075843644163,-0.868460043650976,3.121064808450009,1
34,31,83.96431467964315,10.425514192827,3.5128025832351844,19.342034485843854,4.737648575354298,1
34,32,127.90625,35.18498825404806,1.3763266547734812,1.506652960193298,6.688129655066815,1
34,33,190.37946428571428,28.854835687803753,-1.9440766175131021,2.8118490276430803,5.094738141894679,1
